unit_id,parent_id,teryt_id,name,level,kind
031613211044,031613211043,1611044,Leśnica,6,4
031613211054,031613211053,1611054,Strzelce Opolskie,6,4
031613211064,031613211063,1611064,Ujazd,6,4
031613211074,031613211073,1611074,Zawadzkie,6,4
031613261011,031613261000,1661011,Opole,6,1
040410603044,040410603043,0403044,Koronowo,6,4
040410603084,040410603083,0403084,Solec Kujawski,6,4
040410615011,040410615000,0415011,Chełmża,6,1
040410661011,040410661000,0461011,Bydgoszcz,6,1
040410663011,040410663000,0463011,Toruń,6,1
040410702011,040410702000,0402011,Brodnica,6,1
040410702054,040410702053,0402054,Górzno,6,4
040410702074,040410702073,0402074,Jabłonowo Pomorskie,6,4
040410704011,040410704000,0404011,Chełmno,6,1
040410705011,040410705000,0405011,Golub-Dobrzyń,6,1
040410705044,040410705043,0405044,Kowalewo Pomorskie,6,4
040410706034,040410706033,0406034,Łasin,6,4
040410706044,040410706043,0406044,Radzyń Chełmiński,6,4
040410712011,040410712000,0412011,Rypin,6,1
040410717011,040410717000,0417011,Wąbrzeźno,6,1
040410762011,040410762000,0462011,Grudziądz,6,1
040410801011,040410801000,0401011,Aleksandrów Kujawski,6,1
040410801021,040410801000,0401021,Ciechocinek,6,1
040410801031,040410801000,0401031,Nieszawa,6,1
040410808011,040410808000,0408011,Lipno,6,1
040410808044,040410808043,0408044,Dobrzyń nad Wisłą,6,4
040410808074,040410808073,0408074,Skępe,6,4
040410811011,040410811000,0411011,Radziejów,6,1
040410811054,040410811053,0411054,Piotrków Kujawski,6,4
040410818011,040410818000,0418011,Kowal,6,1
040410818044,040410818043,0418044,Brześć Kujawski,6,4
040410818064,040410818063,0418064,Chodecz,6,4
040410818084,040410818083,0418084,Izbica Kujawska,6,4
040410818114,040410818113,0418114,Lubień Kujawski,6,4
040410818124,040410818123,0418124,Lubraniec,6,4
040410864011,040410864000,0464011,Włocławek,6,1
040416707011,040416707000,0407011,Inowrocław,6,1
040416707034,040416707033,0407034,Gniewkowo,6,4
040416707054,040416707053,0407054,Janikowo,6,4
040416707064,040416707063,0407064,Kruszwica,6,4
040416707074,040416707073,0407074,Pakość,6,4
040416709034,040416709033,0409034,Mogilno,6,4
040416709044,040416709043,0409044,Strzelno,6,4
040416710014,040416710013,0410014,Kcynia,6,4
040416710024,040416710023,0410024,Mrocza,6,4
040416710034,040416710033,0410034,Nakło nad Notecią,6,4
040416710054,040416710053,0410054,Szubin,6,4
040416719014,040416719013,0419014,Barcin,6,4
040416719034,040416719033,0419034,Janowiec Wielkopolski,6,4
040416719044,040416719043,0419044,Łabiszyn,6,4
040416719064,040416719063,0419064,Żnin,6,4
040416813014,040416813013,0413014,Kamień Krajeński,6,4
040416813024,040416813023,0413024,Sępólno Krajeńskie,6,4
040416813044,040416813043,0413044,Więcbork,6,4
040416814064,040416814063,0414064,Nowe,6,4
040416814084,040416814083,0414084,Pruszcz,6,4
040416814094,040416814093,0414094,Świecie,6,4
040416816064,040416816063,0416064,Tuchola,6,4
042214004011,042214004000,2204011,Pruszcz Gdański,6,1
042214005024,042214005023,2205024,Kartuzy,6,4
042214005084,042214005083,2205084,Żukowo,6,4
042214010011,042214010000,2210011,Krynica Morska,6,1
042214010024,042214010023,2210024,Nowy Dwór Gdański,6,4
042214011011,042214011000,2211011,Hel,6,1
042214011021,042214011000,2211021,Jastarnia,6,1
042214011024,042214011023,2211024,Jastarnia,6,4
042214011031,042214011000,2211031,Puck,6,1
042214011041,042214011000,2211041,Władysławowo,6,1
042214011044,042214011043,2211044,Władysławowo,6,4
042214015011,042214015000,2215011,Reda,6,1
042214015021,042214015000,2215021,Rumia,6,1
042214015031,042214015000,2215031,Wejherowo,6,1
042214101024,042214101023,2201024,Bytów,6,4
042214101064,042214101063,2201064,Miastko,6,4
042214108011,042214108000,2208011,Lębork,6,1
042214108021,042214108000,2208021,Łeba,6,1
042214112011,042214112000,2212011,Ustka,6,1
042214112054,042214112053,2212054,Kępice,6,4
042214163011,042214163000,2263011,Słupsk,6,1
042214207011,042214207000,2207011,Kwidzyn,6,1
042214207044,042214207043,2207044,Prabuty,6,4
042214209011,042214209000,2209011,Malbork,6,1
042214209024,042214209023,2209024,Dzierzgoń,6,4
042214209074,042214209073,2209074,Nowy Staw,6,4
042214209114,042214209113,2209114,Sztum,6,4
042214213011,042214213000,2213011,Czarna Woda,6,1
042214213014,042214213013,2213014,Czarna Woda,6,4
042214213021,042214213000,2213021,Skórcz,6,1
042214213031,042214213000,2213031,Starogard Gdański,6,1
042214213094,042214213093,2213094,Skarszewy,6,4
042214214011,042214214000,2214011,Tczew,6,1
042214214024,042214214023,2214024,Gniew,6,4
042214214044,042214214043,2214044,Pelplin,6,4
042214216014,042214216013,2216014,Dzierzgoń,6,4
042214216054,042214216053,2216054,Sztum,6,4
042214361011,042214361000,2261011,Gdańsk,6,1
042214362011,042214362000,2262011,Gdynia,6,1
042214364011,042214364000,2264011,Sopot,6,1
042217202011,042217202000,2202011,Chojnice,6,1
042217202024,042217202023,2202024,Brusy,6,4
042217202044,042217202043,2202044,Czersk,6,4
042217203011,042217203000,2203011,Człuchów,6,1
042217203024,042217203023,2203024,Czarne,6,4
042217203044,042217203043,2203044,Debrzno,6,4
042217206011,042217206000,2206011,Kościerzyna,6,1
042815402011,042815402000,2802011,Braniewo,6,1
042815402034,042815402033,2802034,Frombork,6,4
042815402054,042815402053,2802054,Pieniężno,6,4
042815403011,042815403000,2803011,Działdowo,6,1
042815403044,042815403043,2803044,Lidzbark,6,4
042815404064,042815404063,2804064,Młynary,6,4
042815404074,042815404073,2804074,Pasłęk,6,4
042815404094,042815404093,2804094,Tolkmicko,6,4
042815407011,042815407000,2807011,Iława,6,1
042815407021,042815407000,2807021,Lubawa,6,1
042815407044,042815407043,2807044,Kisielice,6,4
042815407064,042815407063,2807064,Susz,6,4
042815407074,042815407073,2807074,Zalewo,6,4
042815412011,042815412000,2812011,Nowe Miasto Lubawskie,6,1
042815415011,042815415000,2815011,Ostróda,6,1
042815415064,042815415063,2815064,Miłakowo,6,4
042815415074,042815415073,2815074,Miłomłyn,6,4
042815415084,042815415083,2815084,Morąg,6,4
042815461011,042815461000,2861011,Elbląg,6,1
042815505011,042815505000,2805011,Ełk,6,1
042815506011,042815506000,2806011,Giżycko,6,1
042815506084,042815506083,2806084,Ryn,6,4
042815506094,042815506093,2806094,Węgorzewo,6,4
042815513024,042815513023,2813024,Gołdap,6,4
042815513044,042815513043,2813044,Olecko,6,4
042815516014,042815516013,2816014,Biała Piska,6,4
042815516024,042815516023,2816024,Orzysz,6,4
042815516034,042815516033,2816034,Pisz,6,4
042815516044,042815516043,2816044,Ruciane-Nida,6,4
042815518034,042815518033,2818034,Gołdap,6,4
042815519034,042815519033,2819034,Węgorzewo,6,4
042815601011,042815601000,2801011,Bartoszyce,6,1
042815601021,042815601000,2801021,Górowo Iławeckie,6,1
042815601044,042815601043,2801044,Bisztynek,6,4
042815601064,042815601063,2801064,Sępopol,6,4
042815608011,042815608000,2808011,Kętrzyn,6,1
042815608044,042815608043,2808044,Korsze,6,4
042815608054,042815608053,2808054,Reszel,6,4
042815609011,042815609000,2809011,Lidzbark Warmiński,6,1
042815609054,042815609053,2809054,Orneta,6,4
042815610011,042815610000,2810011,Mrągowo,6,1
042815610024,042815610023,2810024,Mikołajki,6,4
042815611044,042815611043,2811044,Nidzica,6,4
042815614014,042815614013,2814014,Barczewo,6,4
042815614024,042815614023,2814024,Biskupiec,6,4
042815614034,042815614033,2814034,Dobre Miasto,6,4
042815614064,042815614063,2814064,Jeziorany,6,4
042815614094,042815614093,2814094,Olsztynek,6,4
042815617011,042815617000,2817011,Szczytno,6,1
042815617044,042815617043,2817044,Pasym,6,4
042815617084,042815617083,2817084,Wielbark,6,4
042815662011,042815662000,2862011,Olsztyn,6,1
051011506011,051011506000,1006011,Brzeziny,6,1
051011506074,051011506073,1006074,Koluszki,6,4
051011506104,051011506103,1006104,Rzgów,6,4
051011506114,051011506113,1006114,Tuszyn,6,4
051011508011,051011508000,1008011,Konstantynów Łódzki,6,1
051011508021,051011508000,1008021,Pabianice,6,1
051011508064,051011508063,1008064,Lutomiersk,6,4
051011520011,051011520000,1020011,Głowno,6,1
051011520021,051011520000,1020021,Ozorków,6,1
051011520031,051011520000,1020031,Zgierz,6,1
051011520044,051011520043,1020044,Aleksandrów Łódzki,6,4
051011520084,051011520083,1020084,Stryków,6,4
051011521011,051011521000,1021011,Brzeziny,6,1
051011661011,051011661000,1061011,Łódź,6,1
051011701011,051011701000,1001011,Bełchatów,6,1
051011701084,051011701083,1001084,Zelów,6,4
051011707024,051011707023,1007024,Drzewica,6,4
051011707044,051011707043,1007044,Opoczno,6,4
051011710094,051011710093,1010094,Sulejów,6,4
051011710114,051011710113,1010114,Wolbórz,6,4
051011712011,051011712000,1012011,Radomsko,6,1
051011712054,051011712053,1012054,Kamieńsk,6,4
051011712114,051011712113,1012114,Przedbórz,6,4
051011716011,051011716000,1016011,Tomaszów Mazowiecki,6,1
051011762011,051011762000,1062011,Piotrków Trybunalski,6,1
051011803024,051011803023,1003024,Łask,6,4
051011809014,051011809013,1009014,Działoszyn,6,4
051011809044,051011809043,1009044,Pajęczno,6,4
051011811034,051011811033,1011034,Poddębice,6,4
051011811044,051011811043,1011044,Uniejów,6,4
051011814011,051011814000,1014011,Sieradz,6,1
051011814024,051011814023,1014024,Błaszki,6,4
051011814094,051011814093,1014094,Warta,6,4
051011814114,051011814113,1014114,Złoczew,6,4
051011817094,051011817093,1017094,Wieluń,6,4
051011818044,051011818043,1018044,Lututów,6,4
051011818074,051011818073,1018074,Wieruszów,6,4
051011819011,051011819000,1019011,Zduńska Wola,6,1
051011819024,051011819023,1019024,Szadek,6,4
051011902011,051011902000,1002011,Kutno,6,1
051011902044,051011902043,1002044,Krośniewice,6,4
051011902114,051011902113,1002114,Żychlin,6,4
051011904011,051011904000,1004011,Łęczyca,6,1
051011904064,051011904063,1004064,Piątek,6,4
051011905011,051011905000,1005011,Łowicz,6,1
051011913011,051011913000,1013011,Rawa Mazowiecka,6,1
051011913024,051011913023,1013024,Biała Rawska,6,4
051011915014,051011915013,1015014,Bolimów,6,4
051011963011,051011963000,1063011,Skierniewice,6,1
052615204024,052615204023,2604024,Bodzentyn,6,4
052615204034,052615204033,2604034,Chęciny,6,4
052615204044,052615204043,2604044,Chmielnik,6,4
052615204054,052615204053,2604054,Daleszyce,6,4
052615204074,052615204073,2604074,Łagów,6,4
052615204124,052615204123,2604124,Morawica,6,4
052615204134,052615204133,2604134,Nowa Słupia,6,4
052615204154,052615204153,2604154,Pierzchnica,6,4
052615205034,052615205033,2605034,Końskie,6,4
052615205044,052615205043,2605044,Radoszyce,6,4
052615205084,052615205083,2605084,Stąporków,6,4
052615207011,052615207000,2607011,Ostrowiec Świętokrzyski,6,1
052615207044,052615207043,2607044,Ćmielów,6,4
052615207054,052615207053,2607054,Kunów,6,4
052615210011,052615210000,2610011,Skarżysko-Kamienna,6,1
052615210054,052615210053,2610054,Suchedniów,6,4
052615211011,052615211000,2611011,Starachowice,6,1
052615211054,052615211053,2611054,Wąchock,6,4
052615261011,052615261000,2661011,Kielce,6,1
052615301014,052615301013,2601014,Busko-Zdrój,6,4
052615301034,052615301033,2601034,Nowy Korczyn,6,4
052615301044,052615301043,2601044,Pacanów,6,4
052615301064,052615301063,2601064,Stopnica,6,4
052615301084,052615301083,2601084,Wiślica,6,4
052615302024,052615302023,2602024,Jędrzejów,6,4
052615302034,052615302033,2602034,Małogoszcz,6,4
052615302064,052615302063,2602064,Sędziszów,6,4
052615302094,052615302093,2602094,Wodzisław,6,4
052615303034,052615303033,2603034,Kazimierza Wielka,6,4
052615303044,052615303043,2603044,Opatowiec,6,4
052615303054,052615303053,2603054,Skalbmierz,6,4
052615306024,052615306023,2606024,Iwaniska,6,4
052615306044,052615306043,2606044,Opatów,6,4
052615306054,052615306053,2606054,Ożarów,6,4
052615308014,052615308013,2608014,Działoszyce,6,4
052615308044,052615308043,2608044,Pińczów,6,4
052615309011,052615309000,2609011,Sandomierz,6,1
052615309034,052615309033,2609034,Klimontów,6,4
052615309044,052615309043,2609044,Koprzywnica,6,4
052615309094,052615309093,2609094,Zawichost,6,4
052615312034,052615312033,2612034,Oleśnica,6,4
052615312044,052615312043,2612044,Osiek,6,4
052615312054,052615312053,2612054,Połaniec,6,4
052615312074,052615312073,2612074,Staszów,6,4
052615312084,052615312083,2612084,Szydłów,6,4
052615313064,052615313063,2613064,Włoszczowa,6,4
060610901011,060610901000,0601011,Międzyrzec Podlaski,6,1
060610901021,060610901000,0601021,Terespol,6,1
060610913044,060610913043,0613044,Parczew,6,4
060610915011,060610915000,0615011,Radzyń Podlaski,6,1
060610919011,060610919000,0619011,Włodawa,6,1
060610961011,060610961000,0661011,Biała Podlaska,6,1
060611002011,060611002000,0602011,Biłgoraj,6,1
060611002054,060611002053,0602054,Frampol,6,4
060611002064,060611002063,0602064,Goraj,6,4
060611002074,060611002073,0602074,Józefów,6,4
060611002124,060611002123,0602124,Tarnogród,6,4
060611003011,060611003000,0603011,Rejowiec Fabryczny,6,1
060611003114,060611003113,0603114,Siedliszcze,6,4
060611003154,060611003153,0603154,Rejowiec,6,4
060611004011,060611004000,0604011,Hrubieszów,6,1
060611006011,060611006000,0606011,Krasnystaw,6,1
060611006044,060611006043,0606044,Izbica,6,4
060611018011,060611018000,0618011,Tomaszów Lubelski,6,1
060611018054,060611018053,0618054,Lubycza Królewska,6,4
060611018064,060611018063,0618064,Łaszczów,6,4
060611018124,060611018123,0618124,Tyszowce,6,4
060611020044,060611020043,0620044,Krasnobród,6,4
060611020134,060611020133,0620134,Szczebrzeszyn,6,4
060611020154,060611020153,0620154,Zwierzyniec,6,4
060611062011,060611062000,0662011,Chełm,6,1
060611064011,060611064000,0664011,Zamość,6,1
060611108011,060611108000,0608011,Lubartów,6,1
060611108054,060611108053,0608054,Kamionka,6,4
060611108064,060611108063,0608064,Kock,6,4
060611108104,060611108103,0608104,Ostrów Lubelski,6,4
060611109014,060611109013,0609014,Bełżyce,6,4
060611109034,060611109033,0609034,Bychawa,6,4
060611110034,060611110033,0610034,Łęczna,6,4
060611117011,060611117000,0617011,Świdnik,6,1
060611117034,060611117033,0617034,Piaski,6,4
060611163011,060611163000,0663011,Lublin,6,1
060611205054,060611205053,0605054,Janów Lubelski,6,4
060611205064,060611205063,0605064,Modliborzyce,6,4
060611207011,060611207000,0607011,Kraśnik,6,1
060611207024,060611207023,0607024,Annopol,6,4
060611207084,060611207083,0607084,Urzędów,6,4
060611211011,060611211000,0611011,Łuków,6,1
060611211021,060611211000,0611021,Stoczek Łukowski,6,1
060611211084,060611211083,0611084,Stoczek Łukowski,6,4
060611212024,060611212023,0612024,Józefów nad Wisłą,6,4
060611212054,060611212053,0612054,Opole Lubelskie,6,4
060611212064,060611212063,0612064,Poniatowa,6,4
060611214011,060611214000,0614011,Puławy,6,1
060611214044,060611214043,0614044,Kazimierz Dolny,6,4
060611214084,060611214083,0614084,Nałęczów,6,4
060611216011,060611216000,0616011,Dęblin,6,1
060611216044,060611216043,0616044,Ryki,6,4
061813301044,061813301043,1801044,Lesko,6,4
061813301084,061813301083,1801084,Ustrzyki Dolne,6,4
061813302014,061813302013,1802014,Brzozów,6,4
061813305011,061813305000,1805011,Jasło,6,1
061813305054,061813305053,1805054,Kołaczyce,6,4
061813307024,061813307023,1807024,Dukla,6,4
061813307034,061813307033,1807034,Iwonicz-Zdrój,6,4
061813307044,061813307043,1807044,Jedlicze,6,4
061813307084,061813307083,1807084,Rymanów,6,4
061813317011,061813317000,1817011,Sanok,6,1
061813317074,061813317073,1817074,Zagórz,6,4
061813321034,061813321033,1821034,Lesko,6,4
061813361011,061813361000,1861011,Krosno,6,1
061813404011,061813404000,1804011,Jarosław,6,1
061813404021,061813404000,1804021,Radymno,6,1
061813404074,061813404073,1804074,Pruchnik,6,4
061813409011,061813409000,1809011,Lubaczów,6,1
061813409024,061813409023,1809024,Cieszanów,6,4
061813409054,061813409053,1809054,Narol,6,4
061813409064,061813409063,1809064,Oleszyce,6,4
061813413024,061813413023,1813024,Dubiecko,6,4
061813414011,061813414000,1814011,Przeworsk,6,1
061813414054,061813414053,1814054,Kańczuga,6,4
061813414074,061813414073,1814074,Sieniawa,6,4
061813462011,061813462000,1862011,Przemyśl,6,1
061813506024,061813506023,1806024,Kolbuszowa,6,4
061813510011,061813510000,1810011,Łańcut,6,1
061813515034,061813515033,1815034,Ropczyce,6,4
061813515044,061813515043,1815044,Sędziszów Małopolski,6,4
061813516011,061813516000,1816011,Dynów,6,1
061813516024,061813516023,1816024,Błażowa,6,4
061813516034,061813516033,1816034,Boguchwała,6,4
061813516064,061813516063,1816064,Głogów Małopolski,6,4
061813516114,061813516113,1816114,Sokołów Małopolski,6,4
061813516144,061813516143,1816144,Tyczyn,6,4
061813519044,061813519043,1819044,Strzyżów,6,4
061813563011,061813563000,1863011,Rzeszów,6,1
061813603011,061813603000,1803011,Dębica,6,1
061813603024,061813603023,1803024,Brzostek,6,4
061813603064,061813603063,1803064,Pilzno,6,4
061813608011,061813608000,1808011,Leżajsk,6,1
061813608054,061813608053,1808054,Nowa Sarzyna,6,4
061813611011,061813611000,1811011,Mielec,6,1
061813611074,061813611073,1811074,Przecław,6,4
061813611084,061813611083,1811084,Radomyśl Wielki,6,4
061813612054,061813612053,1812054,Nisko,6,4
061813612064,061813612063,1812064,Rudnik nad Sanem,6,4
061813612074,061813612073,1812074,Ulanów,6,4
061813618011,061813618000,1818011,Stalowa Wola,6,1
061813618054,061813618053,1818054,Zaklików,6,4
061813620014,061813620013,1820014,Baranów Sandomierski,6,4
061813620044,061813620043,1820044,Nowa Dęba,6,4
061813664011,061813664000,1864011,Tarnobrzeg,6,1
062013702014,062013702013,2002014,Choroszcz,6,4
062013702024,062013702023,2002024,Czarna Białostocka,6,4
062013702064,062013702063,2002064,Łapy,6,4
062013702074,062013702073,2002074,Michałowo,6,4
062013702094,062013702093,2002094,Supraśl,6,4
062013702104,062013702103,2002104,Suraż,6,4
062013702124,062013702123,2002124,Tykocin,6,4
062013702134,062013702133,2002134,Wasilków,6,4
062013702144,062013702143,2002144,Zabłudów,6,4
062013711014,062013711013,2011014,Dąbrowa Białostocka,6,4
062013711044,062013711043,2011044,Krynki,6,4
062013711084,062013711083,2011084,Sokółka,6,4
062013711094,062013711093,2011094,Suchowola,6,4
062013761011,062013761000,2061011,Białystok,6,1
062013803011,062013803000,2003011,Bielsk Podlaski,6,1
062013803021,062013803000,2003021,Brańsk,6,1
062013805011,062013805000,2005011,Hajnówka,6,1
062013805074,062013805073,2005074,Kleszczele,6,4
062013806011,062013806000,2006011,Kolno,6,1
062013806054,062013806053,2006054,Stawiski,6,4
062013807014,062013807013,2007014,Jedwabne,6,4
062013807044,062013807043,2007044,Nowogród,6,4
062013810011,062013810000,2010011,Siemiatycze,6,1
062013810024,062013810023,2010024,Drohiczyn,6,4
062013813011,062013813000,2013011,Wysokie Mazowieckie,6,1
062013813024,062013813023,2013024,Ciechanowiec,6,4
062013813034,062013813033,2013034,Czyżew,6,4
062013813094,062013813093,2013094,Szepietowo,6,4
062013814011,062013814000,2014011,Zambrów,6,1
062013862011,062013862000,2062011,Łomża,6,1
062013901011,062013901000,2001011,Augustów,6,1
062013901044,062013901043,2001044,Lipsk,6,4
062013904011,062013904000,2004011,Grajewo,6,1
062013904044,062013904043,2004044,Rajgród,6,4
062013904054,062013904053,2004054,Szczuczyn,6,4
062013908014,062013908013,2008014,Goniądz,6,4
062013908044,062013908043,2008044,Knyszyn,6,4
062013908064,062013908063,2008064,Mońki,6,4
062013909011,062013909000,2009011,Sejny,6,1
062013963011,062013963000,2063011,Suwałki,6,1
071412831001,071412831000,1431001,M.st.Warszawa,6,1
071412865011,071412865000,1465011,M.st.Warszawa,6,1
071412908011,071412908000,1408011,Legionowo,6,1
071412908044,071412908043,1408044,Serock,6,4
071412912011,071412912000,1412011,Mińsk Mazowiecki,6,1
071412912021,071412912000,1412021,Sulejówek,6,1
071412912044,071412912043,1412044,Cegłów,6,4
071412912074,071412912073,1412074,Halinów,6,4
071412912094,071412912093,1412094,Kałuszyn,6,4
071412912124,071412912123,1412124,Mrozy,6,4
071412912151,071412912000,1412151,Sulejówek,6,1
071412917011,071412917000,1417011,Józefów,6,1
071412917021,071412917000,1417021,Otwock,6,1
071412917044,071412917043,1417044,Karczew,6,4
071412934011,071412934000,1434011,Kobyłka,6,1
071412934021,071412934000,1434021,Marki,6,1
071412934031,071412934000,1434031,Ząbki,6,1
071412934041,071412934000,1434041,Zielonka,6,1
071412934094,071412934093,1434094,Radzymin,6,4
071412934114,071412934113,1434114,Tłuszcz,6,4
071412934124,071412934123,1434124,Wołomin,6,4
071413005011,071413005000,1405011,Milanówek,6,1
071413005021,071413005000,1405021,Podkowa Leśna,6,1
071413005044,071413005043,1405044,Grodzisk Mazowiecki,6,4
071413014011,071413014000,1414011,Nowy Dwór Mazowiecki,6,1
071413014044,071413014043,1414044,Nasielsk,6,4
071413014064,071413014063,1414064,Zakroczym,6,4
071413018014,071413018013,1418014,Góra Kalwaria,6,4
071413018024,071413018023,1418024,Konstancin-Jeziorna,6,4
071413018044,071413018043,1418044,Piaseczno,6,4
071413018064,071413018063,1418064,Tarczyn,6,4
071413021011,071413021000,1421011,Piastów,6,1
071413021021,071413021000,1421021,Pruszków,6,1
071413021034,071413021033,1421034,Brwinów,6,4
071413032014,071413032013,1432014,Błonie,6,4
071413032054,071413032053,1432054,Łomianki,6,4
071413032064,071413032063,1432064,Ożarów Mazowiecki,6,4
071422502011,071422502000,1402011,Ciechanów,6,1
071422502034,071422502033,1402034,Glinojeck,6,4
071422513011,071422513000,1413011,Mława,6,1
071422520011,071422520000,1420011,Płońsk,6,1
071422520021,071422520000,1420021,Raciąż,6,1
071422520044,071422520043,1420044,Czerwińsk nad Wisłą,6,4
071422520084,071422520083,1420084,Nowe Miasto,6,4
071422520114,071422520113,1420114,Sochocin,6,4
071422524044,071422524043,1424044,Pułtusk,6,4
071422537014,071422537013,1437014,Bieżuń,6,4
071422537034,071422537033,1437034,Lubowidz,6,4
071422537064,071422537063,1437064,Żuromin,6,4
071422611011,071422611000,1411011,Maków Mazowiecki,6,1
071422611074,071422611073,1411074,Różan,6,4
071422615084,071422615083,1415084,Myszyniec,6,4
071422616011,071422616000,1416011,Ostrów Mazowiecka,6,1
071422616044,071422616043,1416044,Brok,6,4
071422622011,071422622000,1422011,Przasnysz,6,1
071422622024,071422622023,1422024,Chorzele,6,4
071422635054,071422635053,1435054,Wyszków,6,4
071422661011,071422661000,1461011,Ostrołęka,6,1
071422701014,071422701013,1401014,Białobrzegi,6,4
071422701064,071422701063,1401064,Wyśmierzyce,6,4
071422707054,071422707053,1407054,Kozienice,6,4
071422709034,071422709033,1409034,Lipsko,6,4
071422709064,071422709063,1409064,Solec nad Wisłą,6,4
071422723064,071422723063,1423064,Przysucha,6,4
071422725011,071422725000,1425011,Pionki,6,1
071422725034,071422725033,1425034,Iłża,6,4
071422725064,071422725063,1425064,Jedlnia-Letnisko,6,4
071422725104,071422725103,1425104,Skaryszew,6,4
071422730054,071422730053,1430054,Szydłowiec,6,4
071422736054,071422736053,1436054,Zwoleń,6,4
071422763011,071422763000,1463011,Radom,6,1
071427004011,071427004000,1404011,Gostynin,6,1
071427004044,071427004043,1404044,Sanniki,6,4
071427019054,071427019053,1419054,Drobin,6,4
071427019064,071427019063,1419064,Gąbin,6,4
071427019154,071427019153,1419154,Wyszogród,6,4
071427027011,071427027000,1427011,Sierpc,6,1
071427062011,071427062000,1462011,Płock,6,1
071427103011,071427103000,1403011,Garwolin,6,1
071427103021,071427103000,1403021,Łaskarzew,6,1
071427103104,071427103103,1403104,Pilawa,6,4
071427103144,071427103143,1403144,Żelechów,6,4
071427110024,071427110023,1410024,Łosice,6,4
071427126054,071427126053,1426054,Mordy,6,4
071427129011,071427129000,1429011,Sokołów Podlaski,6,1
071427129054,071427129053,1429054,Kosów Lacki,6,4
071427133011,071427133000,1433011,Węgrów,6,1
071427133054,071427133053,1433054,Łochów,6,4
071427164011,071427164000,1464011,Siedlce,6,1
071427306054,071427306053,1406054,Grójec,6,4
071427306074,071427306073,1406074,Mogielnica,6,4
071427306084,071427306083,1406084,Nowe Miasto nad Pilicą,6,4
071427306114,071427306113,1406114,Warka,6,4
071427328011,071427328000,1428011,Sochaczew,6,1
071427338011,071427338000,1438011,Żyrardów,6,1
071427338024,071427338023,1438024,Mszczonów,6,4
071427338054,071427338053,1438054,Wiskitki,6,4
